name_1,date_1,name_2,date_2,name_3,date_3,context,correct_date,correct_answer
Emily,1934-08-01,Blake,1939-09-13,Aaron,1933-03-04,Emily was born on the day the United States occupation of Haiti ended. Blake was born on the day Ferrari was founded. Aaron was born on the day Franklin D. Roosevelt was inaugurated. The oldest is,1933-03-04,Aaron
Steve,1949-10-01,William,1939-04-01,Scott,1933-03-27,Steve was born on the day the People's Republic of China was established. William was born on the day the Spanish Civil War ended and Francisco Franco became dictator. Scott was born on the day Japan announced its withdrawal from the League of Nations. The oldest is,1933-03-27,Scott
Kevin,1938-04-18,Matt,1949-10-07,Henry,1933-03-27,Superman was born on the day it had its first appearance. Matt was born on the day East Germany was created. Henry was born on the day Japan announced its withdrawal from the League of Nations. The oldest is,1933-03-27,Henry
Connor,1937-05-28,Mark,1948-01-30,Kyle,1939-03-02,Connor was born on the day Neville Chamberlain became Prime Minister. Mark was born on the day Mahatma Gandhi was assassinated. Kyle was born on the day Pius XII became Pope. The oldest is,1937-05-28,Connor
Maria,1933-03-04,Ryan,1935-06-12,Ian,1934-07-22,Maria was born on the day Franklin D. Roosevelt was inaugurated. Ryan was born on the day the Chaco War ended. Ian was born on the day John Dillinger was gunned down by the FBI. The oldest is,1933-03-04,Maria
Rose,1934-05-23,Ian,1934-07-22,Joy,1945-08-15,Rose was born on the day Bonnie and Clyde were killed. Ian was born on the day John Dillinger was gunned down by the FBI. Joy was born on Victory over Japan Day. The oldest is,1934-05-23,Rose
Max,1948-02-04,Martin,1931-04-14,Hunter,1931-11-07,Max was born on the day Burma and Ceylon gained independence from Britain. Martin was born on the day the Second Spanish Republic was declared. Hunter was born on the day the Chinese Soviet Republic was proclaimed. The oldest is,1931-04-14,Martin
Peter,1948-04-16,Richard,1943-05-15,Aaron,1939-08-25,Peter was born on the day the OECD was founded. Richard was born on the day the American Broadcasting Company was founded. Aaron was born on the day Metro-Goldwyn-Mayer released The Wizard of Oz. The oldest is,1939-08-25,Aaron
George,1948-12-10,Leon,1945-10-08,Robert,1938-06-15,George was born on the day the Universal Declaration of Human Rights was adopted. Leon was born on the day the microwave cooking oven was patented. Robert was born on the day László Bíró patented the first commercially successful ballpoint pen. The oldest is,1938-06-15,Robert
Ian,1934-07-22,William,1934-07-25,Frank,1943-02-02,Ian was born on the day John Dillinger was gunned down by the FBI. William was born on the day Engelbert Dollfuss died. Frank was born on the day the Battle of Stalingrad ended. The oldest is,1934-07-22,Ian
Jerry,1941-09-08,Josh,1934-07-22,Jack,1945-10-29,Jerry was born on the day the Siege of Leningrad began. Josh was born on the day John Dillinger was gunned down by the FBI. Jack was born on the day Getúlio Vargas was deposed. The oldest is,1934-07-22,Josh
William,1934-07-25,Jason,1944-06-06,Matt,1946-07-04,William was born on the day Engelbert Dollfuss died. Jason was born on the day of D-Day landings Matt was born on the day the Philippines declared independence. The oldest is,1934-07-25,William
Charlie,1933-03-27,Tyler,1937-05-06,Maria,1944-01-27,Charlie was born on the day Japan announced its withdrawal from the League of Nations. Tyler was born on the day the German airship Hindenburg crashed. Maria was born on the day the Siege of Leningrad ended. The oldest is,1933-03-27,Charlie
Scott,1946-10-27,John,1932-12-19,William,1938-09-30,Scott was born on the day the French Fourth Republic was established. John was born on the day the BBC World Service started broadcasting. William was born on the day the Munich Agreement handed Czechoslovakia to Nazi Germany. The oldest is,1932-12-19,John
April,1937-12-13,Rose,1934-05-23,Maria,1941-12-07,April was born on the day The Nanjing Massacre began. Rose was born on the day Bonnie and Clyde were killed. Maria was born on the day the Japanese Attack on Pearl Harbor occurred. The oldest is,1934-05-23,Rose
William,1939-09-03,Mark,1948-01-30,Laura,1943-10-14,William was born on the day World War II began. Mark was born on the day Mahatma Gandhi was assassinated. Laura was born on the day José P. Laurel took the oath of office as President. The oldest is,1939-09-03,William
April,1944-09-19,Kevin,1934-05-23,Maria,1933-03-04,April was born on the day the Continuation War ended. Kevin was born on the day Bonnie and Clyde were killed. Maria was born on the day Franklin D. Roosevelt was inaugurated. The oldest is,1933-03-04,Maria
Hunter,1931-11-07,Peter,1948-04-16,George,1939-08-23,Hunter was born on the day the Chinese Soviet Republic was proclaimed. Peter was born on the day the OECD was founded. George was born on the day the Molotov-Ribbentrop Pact was signed. The oldest is,1931-11-07,Hunter
Maria,1941-12-07,George,1948-12-10,Neil,1936-05-09,Maria was born on the day the Japanese Attack on Pearl Harbor occurred. George was born on the day the Universal Declaration of Human Rights was adopted. Neil was born on the day Italy annexed Ethiopia. The oldest is,1936-05-09,Neil
Martin,1931-04-14,Kyle,1939-03-02,Henry,1930-09-14,Martin was born on the day the Second Spanish Republic was declared. Kyle was born on the day Pius XII became Pope. Henry was born on the day the Nazi Party increased its share of the vote. The oldest is,1930-09-14,Henry
Jason,1937-05-06,Frank,1934-10-16,Leon,1937-12-13,Jason was born on the day the German airship Hindenburg crashed. Frank was born on the day Mao Zedong began the Long March. Leon was born on the day The Nanjing Massacre began. The oldest is,1934-10-16,Frank
John,1932-12-19,Jerry,1942-04-09,Charlie,1932-03-01,John was born on the day the BBC World Service started broadcasting. Jerry was born on the day of the Bataan Death March. Charlie was born on the day of Lindbergh's child kidnapping. The oldest is,1932-03-01,Charlie
Ryan,1935-06-12,Martin,1931-04-14,Fred,1938-06-15,Ryan was born on the day the Chaco War ended. Martin was born on the day the Second Spanish Republic was declared. Fred was born on the day László Bíró patented the first commercially successful ballpoint pen. The oldest is,1931-04-14,Martin
Andrew,1949-06-08,Matt,1946-07-04,Kevin,1931-12-12,Andrew was born on the day George Orwell published Nineteen Eighty-Four. Matt was born on the day the Philippines declared independence. Kevin was born on the day Christ the Redeemer was completed. The oldest is,1931-12-12,Kevin
Dallas,1948-02-04,Jason,1944-06-06,Steve,1949-10-01,Dallas was born on the day Burma and Ceylon gained independence from Britain. Jason was born on the day of D-Day landings Steve was born on the day the People's Republic of China was established. The oldest is,1944-06-06,Jason
Steve,1949-10-01,Richard,1943-05-15,Fred,1934-08-02,Steve was born on the day the People's Republic of China was established. Richard was born on the day the American Broadcasting Company was founded. Fred was born on the day Hitler declared himself Führer of Germany. The oldest is,1934-08-02,Fred
John,1935-05-31,Andrew,1949-05-23,Tyler,1934-08-01,John was born on the day 20th Century Fox was established. Andrew was born on the day West Germany was created. Tyler was born on the day the United States occupation of Haiti ended. The oldest is,1934-08-01,Tyler
Frank,1945-08-17,William,1948-02-04,Blake,1948-06-24,Frank was born on the day Independence of Indonesia was proclaimed. William was born on the day Burma and Ceylon gained independence from Britain. Blake was born on the day the Berlin Blockade began. The oldest is,1945-08-17,Frank
Leon,1944-07-20,Matt,1936-01-20,Jerry,1934-07-25,Leon was born on the day Adolf Hitler survived the assassination attempt. Matt was born on the day Edward VIII became King. Jerry was born on the day Engelbert Dollfuss died. The oldest is,1934-07-25,Jerry
John,1942-04-09,Andrew,1949-06-08,Joy,1948-01-30,John was born on the day of the Bataan Death March. Andrew was born on the day George Orwell published Nineteen Eighty-Four. Joy was born on the day Mahatma Gandhi was assassinated. The oldest is,1942-04-09,John
Alice,1939-09-13,Peter,1948-04-16,William,1938-09-30,Alice was born on the day Ferrari was founded. Peter was born on the day the OECD was founded. William was born on the day the Munich Agreement handed Czechoslovakia to Nazi Germany. The oldest is,1938-09-30,William
Rose,1940-09-07,Maria,1953-11-09,Charlie,1951-07-01,Rose was born on the day The Blitz began. Maria was born on the day Cambodia gained independence. Charlie was born on the day the Colombo Plan commenced. The oldest is,1940-09-07,Rose
John,1951-09-18,Hope,1957-03-25,Connor,1957-08-31,John was born on the day The Day the Earth Stood Still was released. Hope was born on the day the Treaty of Rome was signed. Connor was born on the day the Federation of Malaya gained independence. The oldest is,1951-09-18,John
Leon,1945-10-08,George,1948-12-10,Maria,1941-12-07,Leon was born on the day the microwave cooking oven was patented. George was born on the day the Universal Declaration of Human Rights was adopted. Maria was born on the day the Japanese Attack on Pearl Harbor occurred. The oldest is,1941-12-07,Maria
Maria,1957-12-20,Blake,1948-06-24,Connor,1957-08-31,Maria was born on the day the Boeing 707 first flew. Blake was born on the day the Berlin Blockade began. Connor was born on the day the Federation of Malaya gained independence. The oldest is,1948-06-24,Blake
Joy,1945-08-15,Andrew,1956-03-20,Emily,1954-05-17,Joy was born on Victory over Japan Day. Andrew was born on the day Tunisia gained independence from France. Emily was born on the day the Supreme Court decided Brown v. Board of Education. The oldest is,1945-08-15,Joy
April,1944-09-19,George,1953-05-29,Henry,1954-09-03,April was born on the day the Continuation War ended. George was born on the day the first ascent of Mount Everest took place. Henry was born on the day the First Taiwan Strait Crisis began. The oldest is,1944-09-19,April
Jack,1942-04-09,Max,1948-02-04,Blake,1954-05-17,Jack was born on the day of the Bataan Death March. Max was born on the day Burma and Ceylon gained independence from Britain. Blake was born on the day the Supreme Court decided Brown v. Board of Education. The oldest is,1942-04-09,Jack
William,1948-02-04,Brandon,1955-05-14,Jason,1944-06-06,William was born on the day Burma and Ceylon gained independence from Britain. Brandon was born on the day the Warsaw Pact was signed. Jason was born on the day of D-Day landings The oldest is,1944-06-06,Jason
Ian,1957-01-10,George,1952-11-01,Rachel,1956-11-11,Ian was born on the day Harold Macmillan became Prime Minister of the United Kingdom. George was born on the day the United States detonated the first hydrogen bomb. Rachel was born on the day the Hungarian Uprising was crushed. The oldest is,1952-11-01,George
Luke,1948-02-04,Marco,1950-08-25,Dean,1949-05-12,Luke was born on the day Burma and Ceylon gained independence from Britain. Marco was born on the day Bertie the Brain was released. Dean was born on the day the Berlin Blockade ended. The oldest is,1948-02-04,Luke
Henry,1954-09-03,Rachel,1958-10-04,Matt,1949-10-07,Henry was born on the day the First Taiwan Strait Crisis began. Rachel was born on the day the French Fifth Republic was established. Matt was born on the day East Germany was created. The oldest is,1949-10-07,Matt
Blake,1949-05-23,Joy,1948-01-30,William,1948-05-14,Blake was born on the day West Germany was created. Joy was born on the day Mahatma Gandhi was assassinated. William was born on the day the United Nations established Israeli Independence. The oldest is,1948-01-30,Joy
Maria,1958-10-02,Richard,1952-07-26,Henry,1954-09-03,Maria was born on the day Guinea gained independence from France. Richard was born on the day Eva Perón died. Henry was born on the day the First Taiwan Strait Crisis began. The oldest is,1952-07-26,Richard
John,1951-09-18,Mark,1959-01-01,Hunter,1948-04-16,John was born on the day The Day the Earth Stood Still was released. Mark was born on the day the Cuban Revolution ended. Hunter was born on the day the OECD was founded. The oldest is,1948-04-16,Hunter
Jack,1950-08-25,Leon,1944-07-20,Ryan,1945-08-15,Jack was born on the day Bertie the Brain was released. Leon was born on the day Adolf Hitler survived the assassination attempt. Ryan was born on Victory over Japan Day. The oldest is,1944-07-20,Leon
