context,correct_city,correct_country,correct_continent,correct_lat,correct_lon,correct_geodesic_dist,correct_through_earth_dist,correct_euclidean_dist,correct_answer,reference_city,reference_country,reference_continent,reference_lat,reference_lon,reference_name,name_1,city_1,country_1,continent_1,lat_1,lon_1,name_2,city_2,country_2,continent_2,lat_2,lon_2,name_3,city_3,country_3,continent_3,lat_3,lon_3
Matt lives in Anda. Kyle lives in Yitong. Emily lives in Druten. The person who lives closest to Matt is,Yitong,China,Asia,43.3456,125.3039,342.3234179712127,342.28223973842745,3.078775758316934,Kyle,Anda,China,Asia,46.424,125.352,Matt,Matt,Anda,China,Asia,46.424,125.352,Kyle,Yitong,China,Asia,43.3456,125.3039,Emily,Druten,Netherlands,Europe,51.8889,5.6044
Martin lives in Mauá. Hope lives in Lynn. Jason lives in Topeka. The person who lives closest to Martin is,Lynn,United States,North America,42.4781,-70.9664,7773.198430315608,7299.951278340593,70.53938274588174,Hope,Mauá,Brazil,South America,-23.6678,-46.4608,Martin,Martin,Mauá,Brazil,South America,-23.6678,-46.4608,Hope,Lynn,United States,North America,42.4781,-70.9664,Jason,Topeka,United States,North America,39.0346,-95.6955
Michael lives in Brno. Jerry lives in Bạc Liêu. Martin lives in Balatonfüred. The person who lives closest to Michael is,Balatonfüred,Hungary,Europe,46.95,17.8833,266.7332589950483,266.71377869928125,2.579618431086271,Martin,Brno,Czechia,Europe,49.1925,16.6083,Michael,Michael,Brno,Czechia,Europe,49.1925,16.6083,Jerry,Bạc Liêu,Vietnam,Asia,9.2833,105.7167,Martin,Balatonfüred,Hungary,Europe,46.95,17.8833
Maria lives in Xiashi. Mark lives in Porto de Pedras. Grant lives in Kandangan. The person who lives closest to Maria is,Kandangan,Indonesia,Asia,-2.7833,115.2667,3748.962080534355,3695.1069921386415,33.75404258929588,Grant,Xiashi,China,Asia,30.5333,120.6833,Maria,Maria,Xiashi,China,Asia,30.5333,120.6833,Mark,Porto de Pedras,Brazil,South America,-9.1578,-35.295,Grant,Kandangan,Indonesia,Asia,-2.7833,115.2667
Mark lives in São Mateus do Sul. Jack lives in Sayula de Alemán. Rose lives in Bronx. The person who lives closest to Mark is,Sayula de Alemán,Mexico,North America,17.8833,-94.95,6846.64152796473,6521.902372475299,62.4574084291047,Jack,São Mateus do Sul,Brazil,South America,-25.8739,-50.3828,Mark,Mark,São Mateus do Sul,Brazil,South America,-25.8739,-50.3828,Jack,Sayula de Alemán,Mexico,North America,17.8833,-94.95,Rose,Bronx,United States,North America,40.8501,-73.8662
Jason lives in Wanyuan. Walker lives in Caucaia. Luke lives in Caraíbas. The person who lives closest to Jason is,Caucaia,Brazil,South America,-3.7328,-38.6558,15327.211991489841,11889.331563865835,150.90989797047774,Walker,Wanyuan,China,Asia,31.9833,107.9667,Jason,Jason,Wanyuan,China,Asia,31.9833,107.9667,Walker,Caucaia,Brazil,South America,-3.7328,-38.6558,Luke,Caraíbas,Brazil,South America,-14.6,-41.335
Robert lives in Guamal. Max lives in Chieti. Marco lives in Alagoa Grande. The person who lives closest to Robert is,Alagoa Grande,Brazil,South America,-7.0822,-35.6,4645.090936944502,4542.886453899308,41.90071985491419,Marco,Guamal,Colombia,South America,9.1472,-74.23,Robert,Robert,Guamal,Colombia,South America,9.1472,-74.23,Max,Chieti,Italy,Europe,42.3511,14.1674,Marco,Alagoa Grande,Brazil,South America,-7.0822,-35.6
Aaron lives in Beydağ. Brandon lives in Karuzi. Blake lives in Itariri. The person who lives closest to Aaron is,Karuzi,Burundi,Africa,-3.1,30.1667,4583.70147277051,4485.478730109644,41.22865792685957,Brandon,Beydağ,Turkey,Europe,38.0833,28.2333,Aaron,Aaron,Beydağ,Turkey,Europe,38.0833,28.2333,Brandon,Karuzi,Burundi,Africa,-3.1,30.1667,Blake,Itariri,Brazil,South America,-24.2888,-47.1332
Steve lives in Japeri. Joy lives in Potengi. Scott lives in Ochër. The person who lives closest to Steve is,Potengi,Brazil,South America,-7.0908,-40.0269,1772.3900673666483,1766.6801303539269,15.969496305456852,Joy,Japeri,Brazil,South America,-22.6431,-43.6533,Steve,Steve,Japeri,Brazil,South America,-22.6431,-43.6533,Joy,Potengi,Brazil,South America,-7.0908,-40.0269,Scott,Ochër,Russia,Asia,57.8833,54.7333
Grant lives in Heppenheim. Brandon lives in Merzifon. April lives in Gemerek. The person who lives closest to Grant is,Merzifon,Turkey,Europe,40.875,35.4633,2298.4609889553744,2286.0164628025736,28.221056198696743,Brandon,Heppenheim,Germany,Europe,49.6431,8.6389,Grant,Grant,Heppenheim,Germany,Europe,49.6431,8.6389,Brandon,Merzifon,Turkey,Europe,40.875,35.4633,April,Gemerek,Turkey,Europe,39.1819,36.0681
Aaron lives in Ciudad del Este. Alex lives in Nivala. Brandon lives in Działdowo. The person who lives closest to Aaron is,Działdowo,Poland,Europe,53.2333,20.1833,11312.841856121875,9884.09225754828,108.61175231235339,Brandon,Ciudad del Este,Paraguay,South America,-25.5167,-54.6161,Aaron,Aaron,Ciudad del Este,Paraguay,South America,-25.5167,-54.6161,Alex,Nivala,Finland,Europe,63.925,24.975,Brandon,Działdowo,Poland,Europe,53.2333,20.1833
Max lives in San Juan. William lives in Koryazhma. Dallas lives in Kumru. The person who lives closest to Max is,Kumru,Turkey,Europe,40.8744,37.2639,13473.866890840249,11099.553881580796,128.1972287296414,Dallas,San Juan,Argentina,South America,-31.5342,-68.5261,Max,Max,San Juan,Argentina,South America,-31.5342,-68.5261,William,Koryazhma,Russia,Asia,61.3167,47.1333,Dallas,Kumru,Turkey,Europe,40.8744,37.2639
Jason lives in Araban. Luke lives in Bamenda. Aaron lives in Libourne. The person who lives closest to Jason is,Libourne,France,Europe,44.92,-0.24,3250.4106674620093,3215.272824381589,38.66622347644,Aaron,Araban,Turkey,Europe,37.4247,37.6928,Jason,Jason,Araban,Turkey,Europe,37.4247,37.6928,Luke,Bamenda,Cameroon,Africa,5.9614,10.1517,Aaron,Libourne,France,Europe,44.92,-0.24
Leon lives in Skopin. Mark lives in Bad Fallingbostel. Michael lives in Shekhupura. The person who lives closest to Leon is,Bad Fallingbostel,Germany,Europe,52.8675,9.6967,1970.0304847781924,1962.1912566265119,29.86838632283304,Mark,Skopin,Russia,Asia,53.8167,39.55,Leon,Leon,Skopin,Russia,Asia,53.8167,39.55,Mark,Bad Fallingbostel,Germany,Europe,52.8675,9.6967,Michael,Shekhupura,Pakistan,Asia,31.7111,73.9878
Ian lives in Nova Olinda. Henry lives in Tillabéri. Dallas lives in Shuya. The person who lives closest to Ian is,Tillabéri,Niger,Africa,14.212,1.4531,5118.797198325025,4982.221874919506,46.32336218820909,Henry,Nova Olinda,Brazil,South America,-7.0919,-39.6808,Ian,Ian,Nova Olinda,Brazil,South America,-7.0919,-39.6808,Henry,Tillabéri,Niger,Africa,14.212,1.4531,Dallas,Shuya,Russia,Asia,56.85,41.3667
Connor lives in Tirebolu. Leon lives in Chula Vista. Hunter lives in Drochia. The person who lives closest to Connor is,Drochia,Moldova,Europe,48.0333,27.75,1172.8383088119847,1171.1829048060451,13.109554385256574,Hunter,Tirebolu,Turkey,Europe,41.0056,38.8167,Connor,Connor,Tirebolu,Turkey,Europe,41.0056,38.8167,Leon,Chula Vista,United States,North America,32.6281,-117.0144,Hunter,Drochia,Moldova,Europe,48.0333,27.75
Kevin lives in Yakakent. Michael lives in Apaseo el Grande. Leon lives in Rokytne. The person who lives closest to Kevin is,Rokytne,Ukraine,Europe,49.6667,30.4833,976.2391343997057,975.2843293182984,9.49722558750712,Leon,Yakakent,Turkey,Europe,41.6222,35.5314,Kevin,Kevin,Yakakent,Turkey,Europe,41.6222,35.5314,Michael,Apaseo el Grande,Mexico,North America,20.5531,-100.6347,Leon,Rokytne,Ukraine,Europe,49.6667,30.4833
Brandon lives in Mendi. Mark lives in Champerico. Kevin lives in Pasig City. The person who lives closest to Brandon is,Pasig City,Philippines,Asia,14.5605,121.0765,3391.5442912454814,3351.6392760471895,30.63856558946583,Kevin,Mendi,Papua New Guinea,Oceania,-6.1478,143.6572,Brandon,Brandon,Mendi,Papua New Guinea,Oceania,-6.1478,143.6572,Mark,Champerico,Guatemala,North America,14.293,-91.914,Kevin,Pasig City,Philippines,Asia,14.5605,121.0765
John lives in Agartala. Aaron lives in Zhytkavichy. Andrew lives in Guariba. The person who lives closest to John is,Zhytkavichy,Belarus,Europe,52.2333,27.8667,6142.916384044716,5907.710041675145,69.48949339036801,Aaron,Agartala,India,Asia,23.8314,91.2869,John,John,Agartala,India,Asia,23.8314,91.2869,Aaron,Zhytkavichy,Belarus,Europe,52.2333,27.8667,Andrew,Guariba,Brazil,South America,-21.36,-48.2283
Peter lives in Penacova. Robert lives in Quebec City. Maria lives in Ćuprija. The person who lives closest to Peter is,Ćuprija,Serbia,Europe,43.9231,21.3686,2465.1349383464817,2449.7858407936437,29.86001116962283,Maria,Penacova,Portugal,Europe,40.2667,-8.2667,Peter,Peter,Penacova,Portugal,Europe,40.2667,-8.2667,Robert,Quebec City,Canada,North America,46.8139,-71.2081,Maria,Ćuprija,Serbia,Europe,43.9231,21.3686
Dean lives in Solhan. Tyler lives in Alblasserdam. Michael lives in Barros Cassal. The person who lives closest to Dean is,Alblasserdam,Netherlands,Europe,51.8667,4.6667,3137.609307699627,3105.99720548803,38.60544486947405,Tyler,Solhan,Turkey,Europe,38.9681,41.0536,Dean,Dean,Solhan,Turkey,Europe,38.9681,41.0536,Tyler,Alblasserdam,Netherlands,Europe,51.8667,4.6667,Michael,Barros Cassal,Brazil,South America,-29.0928,-52.5828
George lives in Rosário. Rachel lives in Ala-Buka. Mark lives in Kostomuksha. The person who lives closest to George is,Kostomuksha,Russia,Asia,64.5833,30.6,9587.382286630474,8708.011773767048,100.79111826366449,Mark,Rosário,Brazil,South America,-2.9339,-44.235,George,George,Rosário,Brazil,South America,-2.9339,-44.235,Rachel,Ala-Buka,Kyrgyzstan,Asia,41.4083,71.4806,Mark,Kostomuksha,Russia,Asia,64.5833,30.6
Henry lives in Cumaral. Steve lives in Huy. Scott lives in Guayabal. The person who lives closest to Henry is,Guayabal,Colombia,South America,4.9633,-74.9056,175.20007531728479,175.1945548948975,1.579754996827043,Scott,Cumaral,Colombia,South America,4.2694,-73.4864,Henry,Henry,Cumaral,Colombia,South America,4.2694,-73.4864,Steve,Huy,Belgium,Europe,50.5201,5.2375,Scott,Guayabal,Colombia,South America,4.9633,-74.9056
Brandon lives in Nemocón. Hope lives in Naftalan. Rachel lives in Ouro Branco. The person who lives closest to Brandon is,Ouro Branco,Brazil,South America,-20.5208,-43.6919,4353.201007819972,4269.010169275449,39.56496488814315,Rachel,Nemocón,Colombia,South America,5.05,-73.8833,Brandon,Brandon,Nemocón,Colombia,South America,5.05,-73.8833,Hope,Naftalan,Azerbaijan,Europe,40.5058,46.8192,Rachel,Ouro Branco,Brazil,South America,-20.5208,-43.6919
Aaron lives in Clarington. Luke lives in Zacatelco. Matt lives in Kara-Suu. The person who lives closest to Aaron is,Zacatelco,Mexico,North America,19.2167,-98.2333,3299.3697511681403,3262.6237177704566,31.5616061044111,Luke,Clarington,Canada,North America,43.935,-78.6083,Aaron,Aaron,Clarington,Canada,North America,43.935,-78.6083,Luke,Zacatelco,Mexico,North America,19.2167,-98.2333,Matt,Kara-Suu,Kyrgyzstan,Asia,40.7,72.8833
Marco lives in Nautla. Hunter lives in Baláo. Charlie lives in Brasnorte. The person who lives closest to Marco is,Baláo,Ecuador,South America,-2.91,-79.81,3169.0736262316377,3136.5029161176744,28.68688142304771,Hunter,Nautla,Mexico,North America,20.2167,-96.7833,Marco,Marco,Nautla,Mexico,North America,20.2167,-96.7833,Hunter,Baláo,Ecuador,South America,-2.91,-79.81,Charlie,Brasnorte,Brazil,South America,-12.155,-57.9789
Kyle lives in Dzierżoniów. Rachel lives in Binyin. Charlie lives in Donetsk. The person who lives closest to Kyle is,Donetsk,Russia,Asia,48.3333,39.9333,1693.9813500057094,1688.9957707853364,23.405040138397542,Charlie,Dzierżoniów,Poland,Europe,50.7281,16.6511,Kyle,Kyle,Dzierżoniów,Poland,Europe,50.7281,16.6511,Rachel,Binyin,Uganda,Africa,1.4175,34.5344,Charlie,Donetsk,Russia,Asia,48.3333,39.9333
Emily lives in Santa Rita do Sapucaí. Laura lives in San Isidro. April lives in Dumaguete City. The person who lives closest to Emily is,San Isidro,Nicaragua,North America,12.9319,-86.1953,5897.774478345251,5689.428709955712,53.64272866558896,Laura,Santa Rita do Sapucaí,Brazil,South America,-22.2519,-45.7028,Emily,Emily,Santa Rita do Sapucaí,Brazil,South America,-22.2519,-45.7028,Laura,San Isidro,Nicaragua,North America,12.9319,-86.1953,April,Dumaguete City,Philippines,Asia,9.3103,123.3081
Scott lives in Făleşti. Fred lives in Pimenta Bueno. Hope lives in At Tall. The person who lives closest to Scott is,At Tall,Syria,Asia,33.6103,36.3107,1711.2452314237778,1706.105757847242,16.396329523707433,Hope,Făleşti,Moldova,Europe,47.5722,27.7139,Scott,Scott,Făleşti,Moldova,Europe,47.5722,27.7139,Fred,Pimenta Bueno,Brazil,South America,-11.6725,-61.1936,Hope,At Tall,Syria,Asia,33.6103,36.3107
Alice lives in Muğla. Rose lives in Santiago. Blake lives in San Andrés. The person who lives closest to Alice is,San Andrés,Guatemala,North America,16.9675,-89.9103,11188.670306786707,9805.260754834682,119.99782843718467,Blake,Muğla,Turkey,Europe,37.2167,28.3667,Alice,Alice,Muğla,Turkey,Europe,37.2167,28.3667,Rose,Santiago,Mexico,North America,25.4333,-100.1333,Blake,San Andrés,Guatemala,North America,16.9675,-89.9103
Fred lives in Rio das Ostras. Blake lives in Krosno. Connor lives in Araújos. The person who lives closest to Fred is,Araújos,Brazil,South America,-19.9478,-45.1658,440.0517219015134,439.9642519626481,4.126173705747249,Connor,Rio das Ostras,Brazil,South America,-22.5269,-41.945,Fred,Fred,Rio das Ostras,Brazil,South America,-22.5269,-41.945,Blake,Krosno,Poland,Europe,49.6833,21.75,Connor,Araújos,Brazil,South America,-19.9478,-45.1658
Mark lives in Verona. Fred lives in Rio das Ostras. Brandon lives in Água Branca. The person who lives closest to Mark is,Água Branca,Brazil,South America,-5.89,-42.6378,7792.105406852526,7315.4398104416405,74.23521020593934,Brandon,Verona,Italy,Europe,45.4386,10.9928,Mark,Mark,Verona,Italy,Europe,45.4386,10.9928,Fred,Rio das Ostras,Brazil,South America,-22.5269,-41.945,Brandon,Água Branca,Brazil,South America,-5.89,-42.6378
Jerry lives in Subotica. Ian lives in Honolulu. Bob lives in Bururi. The person who lives closest to Jerry is,Bururi,Burundi,Africa,-3.9333,29.6167,5649.509753637794,5466.220884115208,51.01358172261579,Bob,Subotica,Serbia,Europe,46.1003,19.6656,Jerry,Jerry,Subotica,Serbia,Europe,46.1003,19.6656,Ian,Honolulu,United States,North America,21.3294,-157.846,Bob,Bururi,Burundi,Africa,-3.9333,29.6167
April lives in Chernogolovka. Marco lives in Sesquilé. Steve lives in Yabrūd. The person who lives closest to April is,Yabrūd,Syria,Asia,33.9692,36.6573,2453.216132674768,2438.0883236839227,22.097017830467532,Steve,Chernogolovka,Russia,Asia,56.0,38.3667,April,April,Chernogolovka,Russia,Asia,56.0,38.3667,Marco,Sesquilé,Colombia,South America,5.0453,-73.7972,Steve,Yabrūd,Syria,Asia,33.9692,36.6573
Maria lives in Rosita. Scott lives in Amatlán de los Reyes. Dallas lives in Rondon do Pará. The person who lives closest to Maria is,Amatlán de los Reyes,Mexico,North America,18.8457,-96.9149,1444.0617308035899,1440.972488885998,13.46284278189417,Scott,Rosita,Nicaragua,North America,13.8833,-84.4,Maria,Maria,Rosita,Nicaragua,North America,13.8833,-84.4,Scott,Amatlán de los Reyes,Mexico,North America,18.8457,-96.9149,Dallas,Rondon do Pará,Brazil,South America,-4.7758,-48.0669
Walker lives in Kostroma. Andrew lives in Keffi. Alex lives in Qajortêbu. The person who lives closest to Walker is,Qajortêbu,China,Asia,30.9347,88.7047,4678.48524655666,4574.070600298374,54.79734964758788,Alex,Kostroma,Russia,Asia,57.7681,40.9269,Walker,Walker,Kostroma,Russia,Asia,57.7681,40.9269,Andrew,Keffi,Nigeria,Africa,8.8464,7.8733,Alex,Qajortêbu,China,Asia,30.9347,88.7047
Leon lives in Huesca. Henry lives in Anadyr. Hope lives in Kaga Bandoro. The person who lives closest to Leon is,Kaga Bandoro,Central African Republic,Africa,7.0,19.1833,4356.604826706142,4272.217114966937,40.2306943625138,Hope,Huesca,Spain,Europe,42.1333,-0.4167,Leon,Leon,Huesca,Spain,Europe,42.1333,-0.4167,Henry,Anadyr,Russia,Asia,64.7333,177.5167,Hope,Kaga Bandoro,Central African Republic,Africa,7.0,19.1833
Frank lives in Ivančna Gorica. Kevin lives in Essen. Blake lives in Buala. The person who lives closest to Frank is,Essen,Germany,Europe,51.4508,7.0131,837.393428009358,836.7907735061563,9.543508977310182,Kevin,Ivančna Gorica,Slovenia,Europe,45.9374,14.8029,Frank,Frank,Ivančna Gorica,Slovenia,Europe,45.9374,14.8029,Kevin,Essen,Germany,Europe,51.4508,7.0131,Blake,Buala,Solomon Islands,Oceania,-8.1448,159.5905
Steve lives in Bar. Joy lives in Vilyeyka. Jack lives in Mauriti. The person who lives closest to Steve is,Vilyeyka,Belarus,Europe,54.4972,26.9111,605.203036238139,604.9755119022309,5.475899728811692,Joy,Bar,Ukraine,Europe,49.075,27.6761,Steve,Steve,Bar,Ukraine,Europe,49.075,27.6761,Joy,Vilyeyka,Belarus,Europe,54.4972,26.9111,Jack,Mauriti,Brazil,South America,-7.3889,-38.7739
Bob lives in Kikube. Maria lives in Detroit. Dean lives in Meruoca. The person who lives closest to Bob is,Meruoca,Brazil,South America,-3.5419,-40.455,7982.749348603367,7470.708929337445,71.8281045715394,Dean,Kikube,Uganda,Africa,1.3328,31.2075,Bob,Bob,Kikube,Uganda,Africa,1.3328,31.2075,Maria,Detroit,United States,North America,42.3834,-83.1024,Dean,Meruoca,Brazil,South America,-3.5419,-40.455
Richard lives in Sodankylä. Jack lives in Libertador General San Martín. Mark lives in Mosquera. The person who lives closest to Richard is,Mosquera,Colombia,South America,4.7078,-74.2328,9982.322357428877,8992.102998759188,118.72780701427953,Mark,Sodankylä,Finland,Europe,67.4167,26.5833,Richard,Richard,Sodankylä,Finland,Europe,67.4167,26.5833,Jack,Libertador General San Martín,Argentina,South America,-23.8,-64.7833,Mark,Mosquera,Colombia,South America,4.7078,-74.2328
Brandon lives in Gorgān. Joy lives in Potengi. William lives in Pokrovka. The person who lives closest to Brandon is,Pokrovka,Kyrgyzstan,Asia,42.75,71.6,1603.1165014716053,1598.890544492234,18.152863560606626,William,Gorgān,Iran,Asia,36.8369,54.4372,Brandon,Brandon,Gorgān,Iran,Asia,36.8369,54.4372,Joy,Potengi,Brazil,South America,-7.0908,-40.0269,William,Pokrovka,Kyrgyzstan,Asia,42.75,71.6
Bob lives in Trbovlje. Laura lives in Lorient. Rachel lives in Keelung. The person who lives closest to Bob is,Lorient,France,Europe,47.75,-3.36,1405.3060511280135,1402.4588236831812,18.47939663517183,Laura,Trbovlje,Slovenia,Europe,46.15,15.05,Bob,Bob,Trbovlje,Slovenia,Europe,46.15,15.05,Laura,Lorient,France,Europe,47.75,-3.36,Rachel,Keelung,Taiwan,Asia,25.1333,121.7333
Kevin lives in Selibe Phikwe. Maria lives in Cimitarra. Michael lives in Ghaznī. The person who lives closest to Kevin is,Ghaznī,Afghanistan,Asia,33.5492,68.4233,7517.704607879328,7089.089507450651,68.7226294343428,Michael,Selibe Phikwe,Botswana,Africa,-21.9667,27.9167,Kevin,Kevin,Selibe Phikwe,Botswana,Africa,-21.9667,27.9167,Maria,Cimitarra,Colombia,South America,6.3167,-73.95,Michael,Ghaznī,Afghanistan,Asia,33.5492,68.4233
Walker lives in Batalha. Rose lives in Cacimba de Dentro. Aaron lives in Utena. The person who lives closest to Walker is,Cacimba de Dentro,Brazil,South America,-6.6417,-35.79,368.17117093865465,368.11994325072936,3.3165233754641306,Rose,Batalha,Brazil,South America,-9.6778,-37.1247,Walker,Walker,Batalha,Brazil,South America,-9.6778,-37.1247,Rose,Cacimba de Dentro,Brazil,South America,-6.6417,-35.79,Aaron,Utena,Lithuania,Europe,55.5,25.6
Tyler lives in Yverdon-les-Bains. Fred lives in Philippeville. Jason lives in Berriozábal. The person who lives closest to Tyler is,Philippeville,Belgium,Europe,50.1964,4.5436,410.2358394846822,410.1649712137796,4.010023472499877,Fred,Yverdon-les-Bains,Switzerland,Europe,46.7785,6.6408,Tyler,Tyler,Yverdon-les-Bains,Switzerland,Europe,46.7785,6.6408,Fred,Philippeville,Belgium,Europe,50.1964,4.5436,Jason,Berriozábal,Mexico,North America,16.8003,-93.2733
